Key,Value
historical,4568491.928812146
ssp126,4628737.440319989
ssp370,4625072.571378605
ssp585,4646640.614457911
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,1.318717696049583
ssp370_percentage_change_cf_historical,1.238497155037566
ssp585_percentage_change_cf_historical,1.7106013726959597
